,Id,LotArea,Street,Neighborhood,HouseStyle,YearBuilt,CentralAir,BedroomAbvGr,Fireplaces,GarageType,GarageYrBlt,GarageArea,PoolArea,PoolQC,Fence,SalePrice
1357,1358,12537,Pave,NAmes,1Story,1971,Y,3,1,Attchd,1971.0,500,0,,,149900
1358,1359,2117,Pave,Somerst,2Story,2000,Y,3,0,Detchd,2000.0,440,0,,,177500
1359,1360,16737,Pave,NridgHt,1Story,2004,Y,3,1,Attchd,2004.0,770,0,,,315000
1360,1361,9842,Pave,SWISU,2Story,1921,Y,4,0,BuiltIn,1998.0,621,0,,,189000
1361,1362,16158,Pave,StoneBr,1Story,2005,Y,3,1,Attchd,2005.0,430,0,,,260000
1362,1363,12513,Pave,NAmes,1.5Fin,1920,Y,4,1,Attchd,1920.0,368,0,,,104900
1363,1364,8499,Pave,Gilbert,2Story,2006,Y,3,1,BuiltIn,2007.0,432,0,,,156932
1364,1365,3180,Pave,Somerst,2Story,2005,Y,2,0,Detchd,2005.0,480,0,,,144152
1365,1366,7500,Pave,Somerst,2Story,2000,Y,3,0,Attchd,2000.0,663,0,,,216000
1366,1367,9179,Pave,CollgCr,2Story,1999,Y,3,0,Attchd,1999.0,588,0,,,193000
1367,1368,2665,Pave,MeadowV,2Story,1977,Y,4,1,Attchd,1977.0,336,0,,,127000
1368,1369,4435,Pave,CollgCr,1Story,2003,Y,1,0,Attchd,2003.0,420,0,,,144000
1369,1370,10635,Pave,CollgCr,1Story,2003,Y,3,1,Attchd,2003.0,502,0,,,232000
1370,1371,5400,Pave,OldTown,1.5Fin,1920,Y,2,0,Detchd,1967.0,338,0,,,105000
1371,1372,9600,Pave,NAmes,SLvl,1955,Y,3,1,BuiltIn,1955.0,377,0,,MnPrv,165500
1372,1373,9750,Pave,CollgCr,2Story,1998,Y,3,1,Detchd,1998.0,583,0,,,274300
1373,1374,11400,Pave,NoRidge,1Story,2001,Y,2,2,Attchd,2001.0,804,0,,,466500
1374,1375,10625,Pave,Somerst,2Story,2005,Y,3,1,Attchd,2005.0,936,0,,,250000
1375,1376,10991,Pave,Timber,1Story,2007,Y,3,1,Attchd,2007.0,722,0,,,239000
1376,1377,6292,Pave,SWISU,1Story,1930,N,2,0,Detchd,1925.0,160,0,,,91000
1377,1378,10998,Pave,Edwards,1.5Fin,1941,Y,3,0,Detchd,1977.0,660,0,,,117000
1378,1379,1953,Pave,BrDale,2Story,1973,Y,2,0,Detchd,1973.0,264,0,,,83000
1379,1380,9735,Pave,Timber,SLvl,2006,Y,3,0,BuiltIn,2007.0,400,0,,,167500
1380,1381,8212,Pave,Edwards,1Story,1914,N,2,0,Detchd,1938.0,200,0,,,58500
1381,1382,12925,Pave,NAmes,1Story,1970,Y,4,2,Attchd,1970.0,550,0,,,237500
1382,1383,7200,Pave,OldTown,2Story,1920,Y,4,0,Detchd,1989.0,576,0,,,157000
1383,1384,25339,Pave,Sawyer,1Story,1918,Y,3,0,Attchd,2007.0,576,0,,,112000
1384,1385,9060,Pave,Edwards,1.5Fin,1939,Y,2,0,Detchd,1939.0,280,0,,MnPrv,105000
1385,1386,5436,Pave,IDOTRR,1.5Fin,1922,Y,3,0,Detchd,1922.0,240,0,,MnPrv,125500
1386,1387,16692,Pave,NWAmes,2Story,1978,Y,5,2,Attchd,1978.0,564,519,Fa,MnPrv,250000
1387,1388,8520,Pave,OldTown,1.5Fin,1916,N,5,1,Detchd,1916.0,216,0,,GdWo,136000
1388,1389,14892,Pave,Gilbert,1Story,2006,Y,3,2,Attchd,2006.0,758,0,,,377500
1389,1390,6000,Pave,BrkSide,1.5Fin,1941,Y,3,1,Detchd,2003.0,440,0,,,131000
1390,1391,9100,Pave,CollgCr,1Story,2000,Y,3,0,Attchd,2000.0,541,0,,,235000
1391,1392,8944,Pave,NAmes,1Story,1967,Y,4,0,Detchd,1967.0,792,0,,,124000
1392,1393,7838,Pave,NAmes,SFoyer,1967,Y,3,1,Attchd,1967.0,288,0,,MnWw,123000
1393,1394,10800,Pave,OldTown,1.5Fin,1905,N,3,1,Detchd,2003.0,672,0,,,163000
1394,1395,4045,Pave,Blmngtn,1Story,2006,Y,2,1,Attchd,2006.0,648,0,,,246578
1395,1396,12665,Pave,Timber,2Story,2005,Y,4,1,BuiltIn,2005.0,642,0,,,281213
1396,1397,57200,Pave,Timber,1Story,1948,Y,3,2,Detchd,1966.0,572,0,,,160000
1397,1398,6120,Pave,BrkSide,2Story,1920,Y,4,0,Detchd,1933.0,180,0,,,137500
1398,1399,7200,Pave,NAmes,1.5Fin,1950,Y,3,0,Attchd,1950.0,240,0,,GdPrv,138000
1399,1400,6171,Pave,SWISU,1.5Fin,1925,Y,3,1,Detchd,1925.0,216,0,,MnPrv,137450
1400,1401,6000,Pave,BrkSide,1.5Fin,1929,Y,3,1,BuiltIn,1929.0,208,0,,,120000
1401,1402,7415,Pave,Gilbert,2Story,2004,Y,3,1,Attchd,2004.0,398,0,,,193000
1402,1403,6762,Pave,CollgCr,1Story,2006,Y,2,1,Attchd,2006.0,662,0,,,193879
1403,1404,15256,Pave,Somerst,1Story,2007,Y,3,0,Attchd,2007.0,754,0,,,282922
1404,1405,10410,Pave,OldTown,1.5Fin,1915,Y,3,0,Detchd,1998.0,936,0,,MnPrv,105000
1405,1406,3842,Pave,Crawfor,1Story,2004,Y,2,1,Attchd,2004.0,482,0,,,275000
1406,1407,8445,Pave,CollgCr,SFoyer,1972,Y,2,0,Detchd,1988.0,396,0,,MnPrv,133000
1407,1408,8780,Pave,Mitchel,1Story,1985,Y,3,0,,,0,0,,MnPrv,112000
1408,1409,7740,Pave,OldTown,2Story,1910,Y,3,0,Detchd,1966.0,528,0,,,125500
1409,1410,20544,Pave,NWAmes,2Story,1986,Y,3,1,Attchd,1986.0,542,0,,MnPrv,215000
1410,1411,12420,Pave,CollgCr,2Story,2001,Y,3,0,Attchd,2001.0,622,0,,,230000
1411,1412,9600,Pave,NAmes,1.5Fin,1950,Y,3,0,Attchd,1950.0,271,0,,MnPrv,140000
1412,1413,7200,Pave,NAmes,1Story,1949,N,2,0,Detchd,1956.0,420,0,,,90000
1413,1414,10994,Pave,SawyerW,1Story,2005,Y,2,1,Attchd,2005.0,620,0,,,257000
1414,1415,13053,Pave,BrkSide,1.5Fin,1923,Y,4,1,Detchd,1922.0,370,0,,,207000
1415,1416,3635,Pave,Blmngtn,1Story,2007,Y,1,1,Attchd,2007.0,660,0,,,175900
1416,1417,11340,Pave,OldTown,2Story,1885,Y,4,0,Detchd,1971.0,560,0,,,122500
1417,1418,16545,Pave,NoRidge,2Story,1998,Y,3,1,Attchd,1998.0,1069,0,,,340000
1418,1419,9204,Pave,NAmes,1Story,1963,Y,3,0,Detchd,1962.0,336,0,,,124000
1419,1420,16381,Pave,Crawfor,1Story,1969,Y,3,1,Attchd,1969.0,540,0,,,223000
1420,1421,11700,Pave,NWAmes,2Story,1968,Y,3,1,Attchd,1968.0,776,0,,,179900
1421,1422,4043,Pave,NPkVill,1Story,1977,Y,2,1,Attchd,1977.0,440,0,,,127500
1422,1423,4435,Pave,CollgCr,1Story,2003,Y,1,0,Attchd,2003.0,420,0,,,136500
1423,1424,19690,Pave,Edwards,SLvl,1966,Y,4,1,Attchd,1966.0,432,738,Gd,GdPrv,274970
1424,1425,9503,Pave,NAmes,1Story,1958,Y,2,1,Detchd,1970.0,484,0,,GdWo,144000
1425,1426,10721,Pave,NAmes,1Story,1959,Y,3,0,Detchd,1960.0,528,0,,,142000
1426,1427,10944,Pave,NoRidge,2Story,1994,Y,3,2,Attchd,1994.0,525,0,,,271000
1427,1428,10930,Pave,NAmes,1.5Fin,1945,Y,3,1,Attchd,1962.0,288,0,,,140000
1428,1429,7200,Pave,OldTown,1Story,1940,Y,2,2,Attchd,1940.0,240,0,,MnPrv,119000
1429,1430,12546,Pave,NWAmes,1Story,1981,Y,3,1,Attchd,1981.0,467,0,,,182900
1430,1431,21930,Pave,Gilbert,2Story,2005,Y,4,1,BuiltIn,2005.0,372,0,,,192140
1431,1432,4928,Pave,NPkVill,1Story,1976,Y,2,0,Attchd,1976.0,440,0,,,143750
1432,1433,10800,Pave,OldTown,1Story,1927,Y,4,0,Detchd,1928.0,216,0,,,64500
1433,1434,10261,Pave,Gilbert,2Story,2000,Y,3,1,Attchd,2000.0,451,0,,,186500
1434,1435,17400,Pave,Mitchel,1Story,1977,Y,3,1,Attchd,1977.0,484,0,,,160000
1435,1436,8400,Pave,NAmes,1Story,1962,Y,3,1,Attchd,1962.0,462,0,,GdPrv,174000
1436,1437,9000,Pave,NAmes,1Story,1971,Y,3,0,Detchd,1974.0,528,0,,GdWo,120500
1437,1438,12444,Pave,NridgHt,1Story,2008,Y,2,1,Attchd,2008.0,774,0,,,394617
1438,1439,7407,Pave,OldTown,1Story,1957,Y,2,0,Attchd,1957.0,923,0,,MnPrv,149700
1439,1440,11584,Pave,NWAmes,SLvl,1979,Y,3,1,Attchd,1979.0,550,0,,,197000
1440,1441,11526,Pave,Crawfor,2.5Fin,1922,Y,3,1,Detchd,1993.0,672,0,,,191000
1441,1442,4426,Pave,CollgCr,1Story,2004,Y,1,1,Attchd,2004.0,420,0,,,149300
1442,1443,11003,Pave,Somerst,2Story,2008,Y,3,1,Attchd,2008.0,812,0,,,310000
1443,1444,8854,Pave,BrkSide,1.5Unf,1916,N,2,1,Detchd,1916.0,192,0,,,121000
1444,1445,8500,Pave,CollgCr,1Story,2004,Y,3,0,Attchd,2004.0,626,0,,,179600
1445,1446,8400,Pave,Sawyer,SFoyer,1966,Y,3,0,Detchd,1990.0,240,0,,,129000
1446,1447,26142,Pave,Mitchel,1Story,1962,Y,3,0,Attchd,1962.0,312,0,,,157900
1447,1448,10000,Pave,CollgCr,2Story,1995,Y,3,1,Attchd,1995.0,556,0,,,240000
1448,1449,11767,Pave,Edwards,2Story,1910,N,2,0,Detchd,1950.0,384,0,,GdWo,112000
1449,1450,1533,Pave,MeadowV,SFoyer,1970,Y,1,0,,,0,0,,,92000
1450,1451,9000,Pave,NAmes,2Story,1974,Y,4,0,,,0,0,,,136000
1451,1452,9262,Pave,Somerst,1Story,2008,Y,3,1,Attchd,2008.0,840,0,,,287090
1452,1453,3675,Pave,Edwards,SLvl,2005,Y,2,0,Basment,2005.0,525,0,,,145000
1453,1454,17217,Pave,Mitchel,1Story,2006,Y,3,0,,,0,0,,,84500
1454,1455,7500,Pave,Somerst,1Story,2004,Y,2,0,Attchd,2004.0,400,0,,,185000
1455,1456,7917,Pave,Gilbert,2Story,1999,Y,3,1,Attchd,1999.0,460,0,,,175000
1456,1457,13175,Pave,NWAmes,1Story,1978,Y,3,2,Attchd,1978.0,500,0,,MnPrv,210000
1457,1458,9042,Pave,Crawfor,2Story,1941,Y,4,2,Attchd,1941.0,252,0,,GdPrv,266500
1458,1459,9717,Pave,NAmes,1Story,1950,Y,2,0,Attchd,1950.0,240,0,,,142125
1459,1460,9937,Pave,Edwards,1Story,1965,Y,3,0,Attchd,1965.0,276,0,,,147500
